pff_PLAYERNAME,Season,TotalBoxPM,TotalPassBoxPM,TotalRunBoxPM,PassPM,PassBoxPM,RunPM,RunBoxPM,PlayerID,Position,PlayerName,team,position,TotalEPAR,PassEPAR,RunEPAR,plays
Will Clapp,2018,-4.40082174,-3.52732587,-0.87349587,-0.04891537969065598,-0.06188291,-0.02444784660710949,-0.01712737,46314,OG,Will Clapp,NO,G,2.7269813050579685,-1.0378575465746605,3.764838851632629,247
Justin McCray,2022,-4.40739507,-3.15633888,-1.25105619,-0.02865739632278135,-0.02922536,-0.02410608920548321,-0.02909433,41630,OG,Justin McCray,HST,G,-2.331975604918226,0.22056108866902874,-2.552536693587255,219
James Carpenter,2018,-4.43826185,0.2913834,-4.72964525,-0.01010837623608169,7.854e-4,-0.03621718179627338,-0.01869425,37098,OG,James Carpenter,NYJ,G,2.9378943038758676,3.293710447254855,-0.3558161433789876,682
Jason Spriggs,2016,-4.4509791199999995,-1.75980714,-2.69117198,-0.00801873982278718,-0.01041306,-0.02059410779592116,-0.02515114,43337,OG,Jason Spriggs,GB,T,-4.67948503565923,2.1617402444018046,-6.841225280061034,495
Phil Haynes,2022,-4.464249270000001,-1.3674084000000002,-3.0968408700000003,-0.00523120197314575,-0.0041187,-0.01684921230448212,-0.02024079,47907,OG,Phil Haynes,SEA,G,2.658251986225208,3.949566533768225,-1.2913145475430174,598
Earl Watford,2017,-4.5129399900000005,-0.8958990299999999,-3.61704096,-0.01263055473534817,-0.00237639,-0.03208820437757188,-0.01545744,40064,OG,Earl Watford,ARZ,G,-6.554136039897141,-3.0578124307622505,-3.496323609134891,657
Mark Glowinski,2017,-4.54762231,-2.85533719,-1.69228512,-0.01752850150740038,-0.02248297,-0.00484936442834156,-0.02350396,42477,OG,Mark Glowinski,SEA,G,-3.8514529970379456,-3.1045845885407073,-0.7468684084972383,281
Martinas Rankin,2019,-4.55539896,-1.6959108,-2.85948816,-0.01618113484326471,-0.0091178,-0.03298863686840939,-0.03286768,46149,OG,Martinas Rankin,KC,G,-3.173367063121951,1.9165431256531869,-5.0899101887751375,448
John Urschel,2016,-4.56191994,-3.71737524,-0.8445446999999999,-0.02370659501425538,-0.02100212,8.5137737391366e-4,-0.00938383,41404,OG,John Urschel,BLT,G,-0.7037645220547372,-0.3306429239475192,-0.3731215981072179,277
Jesse Davis,2018,-4.568390320000001,0.44237024,-5.0107605600000005,0.00408772666311183,7.9136e-4,0.00289311508295888,-0.01384188,42924,OG,Jesse Davis,MIA,G,-5.358039782640774,-2.5417610859254953,-2.816278696715279,964
Matt Skura,2021,-4.57568225,-3.75221913,-0.82346312,-0.03260770558856821,-0.00793281,-0.02718309957892116,-0.00278197,43695,OG,Matt Skura,NYG,G,0.29760886022632604,1.1417860077575437,-0.8441771475312173,814
Caleb Benenoch,2016,-4.62066314,-2.58990914,-2.030754,-0.01231188162225685,-0.03278366,-0.01826174306476991,-0.0369228,43437,OG,Caleb Benenoch,TB,G,-1.3347487684186188,-0.3605887428889592,-0.9741600255296594,169
Alex Boone,2017,-4.6244434100000005,1.83800786,-6.462451270000001,-0.01060209354285231,0.00344842,-0.0294097005308738,-0.01895147,34986,OG,Alex Boone,ARZ,G,-9.068349391321359,-5.255378958904399,-3.8129704324169595,883
Ryan Jensen,2015,-4.62560133,-2.8657171399999997,-1.7598841900000002,-0.03828568544705205,-0.01001999,-0.01479744419040512,-0.01284587,40151,OG,Ryan Jensen,BLT,G,-5.307679154574323,-3.0334077612569073,-2.2742713933174157,543
Zane Beadles,2018,-4.62950409,-2.1115902500000003,-2.51791384,-0.01023488169905395,-0.01206623,-0.03175998859277321,-0.02421071,35484,OG,Zane Beadles,ATL,G,-3.3427572433614543,-0.11128554895091852,-3.2314716944105357,273
Bryan Witzmann,2018,-4.65558503,0.29878758,-4.95437261,0.00130797857327423,9.7643e-4,-0.03016876422850966,-0.02182543,41969,OG,Bryan Witzmann,CHI,G,1.5508821969372162,2.4764363001651493,-0.9255541032279329,659
Aaron Stinnie,2020,-4.68842495,-2.02909135,-2.6593336,-0.04366308504379739,-0.01676935,-0.03392364542285893,-0.02417576,46852,OG,Aaron Stinnie,TB,G,0.9393354943454217,-0.19635533038345937,1.1356908247288813,220
Robert Jones,2022,-4.71732014,-1.83597552,-2.88134462,-0.0022152350263517,-0.00551344,-0.03239134845334646,-0.01540826,53861,OG,Robert Jones,MIA,G,2.6488557190307995,0.07056540875735684,2.578290310273443,597
Ben Garland,2017,-4.7808328,-3.6167526,-1.1640802,-0.0150493814019203,-0.01339538,0.01057542306258602,-0.00567844,35794,OG,Ben Garland,ATL,G,-1.4858894633280293,-1.3761287024674518,-0.10976076086057752,555
J'Marcus Webb,2016,-4.80267568,-1.4596956,-3.34298008,0.00350641138234897,-0.01081256,-0.03065240804343793,-0.03798841,35657,OG,J'Marcus Webb,SEA,T,-0.9460202590384117,1.806689758463546,-2.7527100175019577,255
Saahdiq Charles,2021,-4.81841787,-3.68878804,-1.12962983,-0.02397971781600358,-0.02249261,-0.00628257899911707,-0.01269247,52516,OG,Saahdiq Charles,WAS,T,2.5535867716556315,1.4583115761108116,1.09527519554482,363
Ezra Cleveland,2020,-4.84106109,-1.03590033,-3.80516076,0.02392696600562274,-0.00286953,-0.01834707300421921,-0.01457916,52466,OG,Ezra Cleveland,MIN,G,1.2517014300013298,0.8413581819499865,0.4103432480513433,607
Xavier Su'a-Filo,2017,-4.85266239,-2.07167544,-2.78098695,-0.00130604094825485,-0.00319703,-0.02078382766359404,-0.00651285,41262,OG,Xavier Su'a-Filo,HST,G,-8.788339028925574,-4.227836235115605,-4.560502793809968,1118
Trent Scott,2021,-4.8550746,-2.9145402,-1.9405344,-0.02412743302562991,-0.01494636,-0.02699496864695889,-0.01386096,46755,OG,Trent Scott,CAR,G,1.3008702704767827,1.395665993913981,-0.09479572343719812,384
Kyle Long,2017,-4.87010751,0.13939824,-5.009505750000001,0.0170098282714906,6.2792e-4,-0.02277838140957542,-0.02226447,39966,OG,Kyle Long,CHI,G,0.36536214707026793,0.44999911240171736,-0.08463696533144946,439
Ben Grubbs,2015,-4.90307319,-4.30004664,-0.6030265499999999,-0.04599036645064654,-0.01405244,-0.00589502396756823,-0.00394135,32222,OG,Ben Grubbs,KC,G,2.3083531633417618,-3.227814924622129,5.53616808796389,528
Jeremy Vujnovich,2018,-4.93884535,-3.88747415,-1.0513712,-0.02934044141064747,-0.04573499,-0.00858672997798081,-0.0169576,41063,OG,Jeremy Vujnovich,ARZ,G,-1.9668260511378348,-0.853170629333021,-1.1136554218048138,277
Andrus Peat,2019,-4.9392762,-1.8139194,-3.1253568,0.00962223129419712,-0.00467505,-0.02021210934397626,-0.01302232,42356,OG,Andrus Peat,NO,G,-2.6675246452035926,0.4909027991718312,-3.158427444375424,658
Colby Gossett,2018,-4.99014008,-3.680889,-1.30925108,-0.05719111838241176,-0.0193731,-0.01226860029662979,-0.01423099,46282,OG,Colby Gossett,ARZ,G,-3.8849327795517965,-2.6021403586003617,-1.2827924209514343,332
Quinn Meinerz,2021,-5.02067489,-0.32455689000000004,-4.696118,0.03503878954608887,-9.4623e-4,-0.0108194566438698,-0.01677185,53527,OG,Quinn Meinerz,DEN,G,-1.1412665933306,1.2384416795158086,-2.3797082728464085,714
Max Garcia,2015,-5.03253838,-1.1095099,-3.92302848,0.00522864145265152,-0.00312538,-0.0222736203341133,-0.01751352,42476,OG,Max Garcia,DEN,G,0.38690566165107804,-5.398517661632643,5.7854233232837204,725
Tom Compton,2019,-5.04313642,-2.99014282,-2.0529936,-0.02027848868841441,-0.01377946,-0.02266348880889241,-0.0140616,38723,OG,Tom Compton,NYJ,G,-3.26277745368995,-0.5966335006279391,-2.666143953062011,434
Tony Bergstrom,2018,-5.07475013,-1.0549896,-4.01976053,-0.02479493968655535,-0.00313985,-0.0220356035197741,-0.02323561,38625,OG,Tony Bergstrom,WAS,G,2.2772182135343955,0.6926223429868459,1.5845958705475498,629
Alex Lewis,2016,-5.07925618,-2.45788226,-2.62137392,-0.00331133984788401,-0.00678973,-0.02458006626535452,-0.01489417,43419,OG,Alex Lewis,BLT,G,-2.0694008594692845,2.106674155846969,-4.176075015316254,683
Quinton Spain,2015,-5.0833123,-1.7665447,-3.3167676000000004,-0.0074213569883968,-0.0067169,-0.02594892589565207,-0.02763973,43045,OG,Quinton Spain,TEN,G,-2.1954730195477965,1.062746657665175,-3.2582196772129715,428
Jordan Simmons,2018,-5.09969375,-3.23957228,-1.86012147,-0.05894807599146468,-0.03305686,-0.00301211801506469,-0.01917651,45346,OG,Jordan Simmons,SEA,G,-0.040983356307610075,-1.0349723854337471,0.9939890291261372,309
Ramon Foster,2019,-5.10761812,-1.62166105,-3.48595707,0.04281836179009044,-0.00321121,-0.01464937178282393,-0.01099671,34774,OG,Ramon Foster,PIT,G,3.9805665119321603,3.386240961278959,0.5943255506532013,855
Amini Silatolu,2017,-5.1178449100000005,-4.30417408,-0.8136708300000001,-0.03976827397243828,-0.03362636,-0.0160418834239781,-0.00683757,38570,OG,Amini Silatolu,CAR,G,0.5134100158401707,0.3302376741097299,0.18317234173044097,387
Alex Lewis,2020,-5.13493997,-1.21915472,-3.91578525,-0.00331133984788401,-0.00349328,-0.02855164828473709,-0.02008095,43419,OG,Alex Lewis,NYJ,G,0.10253312171076634,1.1366177647414797,-1.0340846430307131,537
Xavier Su'a-Filo,2015,-5.14653028,-5.0407488,-0.10578148,-0.03439586699051011,-0.01312695,-0.01999225275788771,-3.3796e-4,41262,OG,Xavier Su'a-Filo,HST,G,-1.1711630045187995,-0.8404913468515,-0.33067165766729967,667
Mike Iupati,2018,-5.17712238,-3.3840842999999996,-1.79303808,0.01773772585907962,-0.01187398,-0.00319770215390024,-0.00933874,35456,OG,Mike Iupati,ARZ,G,2.267245563556293,-1.3708851233579562,3.6381306869142493,525
Tim Lelito,2016,-5.1799990000000005,-2.3460926399999997,-2.8339063600000003,-0.00872845369773296,-0.01086154,-0.01700249751937002,-0.01507397,40677,OG,Tim Lelito,NO,G,-0.17090143204226582,-0.7303575769977969,0.5594561449555311,524
Ben Bredeson,2021,-5.193518420000001,-3.804231300000001,-1.38928712,-0.00878855959852617,-0.020022270000000002,-0.02365018030809016,-0.01335853,52551,OG,Ben Bredeson,NYG,G,1.7852756933843352,-1.3982561170996808,3.183531810484016,456
James Carpenter,2019,-5.209508609999999,-0.25223671,-4.957271899999999,-0.00447528368843629,-5.3327e-4,-0.03710247942716369,-0.02454095,37098,OG,James Carpenter,ATL,G,-8.141134969625204,-4.845979376082197,-3.2951555935430066,682
Vladimir Ducasse,2016,-5.236811100000001,-1.4609475,-3.7758636,0.02750510802635491,-0.00389586,-0.00409378029812606,-0.02097702,35500,OG,Vladimir Ducasse,BLT,G,-0.4540403261870057,-0.1470705652641762,-0.3069697609228295,690
Max Scharping,2021,-5.2376499700000005,1.16998,-6.40762997,0.020807821297017932,0.00292495,-0.02724858293063346,-0.02217173,47838,OG,Max Scharping,HST,G,-2.9067999976926178,-2.861663833014865,-0.04513616467775283,772
Daryl Williams,2021,-5.2441426600000005,0.853349,-6.09749166,0.03288299587684169,0.00100394,-0.00609065868091407,-0.01379523,42445,OG,Daryl Williams,BUF,G,14.858921569594372,10.260184165553447,4.598737404040925,1306
Chance Warmack,2017,-5.32759168,-3.82902156,-1.49857012,-0.04192472422695269,-0.02103858,-0.01960530329742705,-0.01078108,39956,OG,Chance Warmack,PHI,G,-7.265085921918778,-1.811305195764025,-5.453780726154752,454
Lecitus Smith,2022,-5.3495364500000004,-4.07048205,-1.2790544,-0.03474478921448488,-0.02807229,-0.03260149912227616,-0.01967776,54680,OG,Lecitus Smith,ARZ,G,-4.092378335480238,-3.2853796864964404,-0.8069986489837975,338
Michael Schofield III,2020,-5.37307052,-3.69863091,-1.67443961,-0.05757503080054938,-0.02188539,-0.01789146142682491,-0.01657861,41324,OG,Michael Schofield III,CAR,G,-5.283899188349158,-5.254320000570975,-0.029579187778183386,260
Josh Andrews,2022,-5.38530199,-2.82063006,-2.5646719300000003,-0.02566710319324127,-0.01630422,-0.02197644700455384,-0.01633549,41544,OG,Josh Andrews,NO,G,-2.55776703882018,-0.5036823627022372,-2.054084676117943,430
Max Scharping,2022,-5.39038444,-2.707869,-2.68251544,-0.02673526031047294,-0.0190695,-0.02667127725935554,-0.03119204,47838,OG,Max Scharping,CIN,G,-2.960796417349432,-2.333596692992734,-0.6271997243566981,289
Shawn Lauvao,2017,-5.39584151,-5.68938095,0.29353944,-0.01644182511146641,-0.01783505,0.00104607855092673,0.00138462,35531,OG,Shawn Lauvao,WAS,G,0.12092442259052716,-0.1055074099958793,0.2264318325864064,605
Bradley Sowell,2017,-5.407450880000001,-2.82124088,-2.5862100000000003,-0.04094580600660603,-0.01330774,-0.0177025296752903,-0.030426,39038,OG,Bradley Sowell,CHI,G,-0.7681068548124466,-1.8422928014353035,1.074185946622857,415
Jackson Carman,2021,-5.41100162,-1.75559548,-3.65540614,-0.02045374033006733,-0.00589126,-0.02602119041207776,-0.01809607,53475,OG,Jackson Carman,CIN,G,2.004199461532065,3.5684786903063097,-1.5642792287742449,602
Willie Colon,2015,-5.43604916,-2.21665292,-3.21939624,0.00510128297073919,-0.01045591,-0.02478014937112586,-0.02495656,30946,OG,Willie Colon,NYJ,G,1.3345384201311004,1.677551566771077,-0.3430131466399766,410
Lucas Patrick,2022,-5.4838266099999995,-4.1432902,-1.34053641,-0.0180126397456922,-0.0283787,-0.0306690324585029,-0.01089867,44068,OG,Lucas Patrick,CHI,G,-0.9980876217519599,-0.5536642729169423,-0.44442334883501766,261
John Simpson,2020,-5.48822717,-2.7153551,-2.77287207,-0.00799972380225263,-0.01751842,-0.03149279134641929,-0.02858631,52517,OG,John Simpson,LV,G,1.258873146197823,1.6558021679896107,-0.39692902179178774,247
Laken Tomlinson,2016,-5.60168032,-1.14460324,-4.4570770799999995,-0.01078294215839176,-0.00241988,-0.00688044088362395,-0.01972158,42371,OG,Laken Tomlinson,DET,G,-5.81556676369556,-0.45408396621496316,-5.361482797480597,776
Ethan Pocic,2018,-5.680806860000001,-2.98206072,-2.69874614,-0.02481604486788145,-0.01713828,-0.03251913452754733,-0.02212087,44870,OG,Ethan Pocic,SEA,G,-6.370606744009731,-2.9704552983145414,-3.4001514456951893,389
Colton McKivitz,2020,-5.6956866900000005,-2.65594488,-3.03974181,-0.04153666230570561,-0.01544154,-0.03066484323564348,-0.02356389,52561,OG,Colton McKivitz,SF,G,-3.1799089739623856,0.4551205212449647,-3.63502949520735,291
Jordan Devey,2015,-5.7530541,-3.3196843,-2.4333698,-0.03232024347233234,-0.01443341,-0.01685473337782549,-0.01569916,40464,OG,Jordan Devey,SF,G,-3.0135575222249495,-2.2304563426868085,-0.783101179538141,421
John Miller,2017,-5.800010759999999,-2.62982676,-3.170184,-0.02400685531494942,-0.01992293,0.01384287742236467,-0.025566,42424,OG,John Miller,BUF,G,-1.5903927521078236,-0.6327639277486785,-0.9576288243591451,358
Nate Herbig,2021,-5.8345524,-3.3042214800000003,-2.53033092,-0.0032818240678131,-0.01311199,-0.00933292993870009,-0.01104948,48513,OG,Nate Herbig,PHI,G,0.7347580223903463,1.5903752411781598,-0.8556172187878136,574
Trai Turner,2020,-5.882362190000001,0.17973886,-6.062101050000001,-0.01913729976257037,5.2402e-4,-0.01145276683915657,-0.03140985,41321,OG,Trai Turner,LAC,G,-5.721136853296871,-0.11792866081873216,-5.603208192478139,530
Chris Reed,2018,-5.95864744,-4.19798313,-1.76066431,-0.03232036872194684,-0.04240387,-0.02484354459537623,-0.02228689,42765,OG,Chris Reed,JAX,G,-5.258784785243108,-1.6726243328462382,-3.58616045239687,271
Rashaad Coward,2020,-6.08143766,-3.11205046,-2.9693872,-0.05257591925707155,-0.01358974,-0.03149683683831883,-0.0285518,45505,OG,Rashaad Coward,CHI,T,-5.571998620937519,-2.6556223201893756,-2.916376300748144,325
Justin McCray,2020,-6.09675498,-4.7188504799999995,-1.3779045,-0.04650921693946108,-0.04626324,-0.02948953640309206,-0.02551675,41630,OG,Justin McCray,ATL,G,-3.165329209142903,-3.5578519703300366,0.39252276118713375,152
Jamon Brown,2015,-6.1185055,-3.7357626,-2.3827429,-0.0287810770448079,-0.01288194,-0.01052581454493853,-0.0098869,42415,OG,Jamon Brown,SL,G,0.7172901571463991,-1.005865696035178,1.723155853181577,567
Xavier Su'a-Filo,2018,-6.16322399,-5.5500159,-0.61320809,-0.04840337324251222,-0.01947374,-0.02177777850111124,-0.00293401,41262,OG,Xavier Su'a-Filo,DAL,G,0.18975269018712568,0.9477608216084495,-0.7580081314213237,578
Chance Warmack,2015,-6.20207682,-4.63042074,-1.57165608,0.00322532176245064,-0.00860673,-0.01971231530485297,-0.00540088,39956,OG,Chance Warmack,TEN,G,-1.246063279207894,-3.5741925950159184,2.3281293158080243,890
Denzelle Good,2019,-6.23977158,-1.79917734,-4.44059424,0.02761978002749405,-0.00927411,-0.0291518307301248,-0.03083746,42598,OG,Denzelle Good,OAK,G,0.25481195649743726,0.7416760820739507,-0.48686412557651343,330
Zach Fulton,2020,-6.24600653,-1.04940009,-5.19660644,0.02162172018321252,-0.00156861,-0.03309522274068492,-0.01829791,41422,OG,Zach Fulton,HST,G,-4.408046536892602,-3.725851381351369,-0.6821951555412333,932
Senio Kelemete,2015,-6.30504312,-4.84354926,-1.46149386,-0.01445275095573266,-0.01855766,-0.01456986324650005,-0.00896622,38681,OG,Senio Kelemete,NO,G,1.3944200064083805,-0.633907740301207,2.0283277467095875,586
Shawn Lauvao,2018,-6.309911120000001,-5.334777600000001,-0.97513352,-0.01803787149327145,-0.03334236,-0.00724347726844525,-0.00786398,35531,OG,Shawn Lauvao,WAS,G,-0.07256702995592909,-0.9301893715345642,0.857622341578635,313
Calvin Throckmorton,2021,-6.3494352,-6.15570501,-0.19373019,0.00187992726703322,-0.01214143,-0.01564975039945656,-4.4949e-4,52666,OG,Calvin Throckmorton,NO,G,2.587979802626624,6.226403769074385,-3.6384239664477604,979
Jonotthan Harrison,2016,-6.3622533,-4.42281554,-1.93943776,-0.02162794235940688,-0.01530386,-0.02738744909955358,-0.01182584,41486,OG,Jonotthan Harrison,IND,G,-1.3826670395687761,0.2544826499460982,-1.6371496895148743,513
A.J. Cann,2018,-6.368674600000001,-4.939267600000001,-1.429407,-0.01123213142111289,-0.00809716,-0.011085213186922011,-0.00441175,42410,OG,A.J. Cann,JAX,G,-1.1693292516775662,-0.5880076225948294,-0.5813216290827367,1017
Elijah Wilkinson,2018,-6.439754290000001,-5.01450271,-1.42525158,0.00720062064375494,-0.01487983,-0.01221156033877155,-0.00778826,45550,OG,Elijah Wilkinson,DEN,G,-2.482267948684904,-5.272197278779659,2.789929330094755,703
Dylan Parham,2022,-6.45944422,-7.30965645,0.8502122299999999,-0.01804407126365482,-0.01151127,-0.00189475833550559,0.00212023,54555,OG,Dylan Parham,LV,G,5.952978694872443,0.5690064482535534,5.38397224661889,1137
Jamon Brown,2016,-6.462045450000001,-4.6183143300000005,-1.84373112,-0.05601342450797605,-0.01916313,-0.01013229725867576,-0.01197228,42415,OG,Jamon Brown,LA,G,-6.12790522631645,-5.404860651656775,-0.7230445746596748,474
Vladimir Ducasse,2015,-6.46227064,-1.86870244,-4.5935682,0.02750510802635491,-0.00447058,-0.00461202251140911,-0.0140907,35500,OG,Vladimir Ducasse,CHI,G,-1.5442203561417913,-1.4211910069600462,-0.12302934918174491,874
Brian Winters,2017,-6.518266519999999,-0.4188266,-6.099439919999999,-0.00514568950212234,-8.6356e-4,-0.03586028199229042,-0.01894236,40020,OG,Brian Winters,NYJ,G,-12.717987498073592,-6.4445065879164,-6.2734809101571924,862
Solomon Kindley,2020,-6.53023917,-0.81582592,-5.71441325,0.01615033499978873,-0.00182104,-0.02355625008695274,-0.01911175,52519,OG,Solomon Kindley,MIA,G,-5.733926112732777,-1.7623659644737133,-3.971560148259064,729
Will Clapp,2019,-6.56079903,-4.08330153,-2.4774975,-0.03183236439150614,-0.02600829,-0.02562462089094891,-0.0166275,46314,OG,Will Clapp,NO,T,2.493261804582826,-0.3561512727554468,2.849413077338273,479
Kenny Wiggins,2019,-6.59452156,-3.48033393,-3.11418763,0.00742011568615073,-0.01238553,-0.02955237781888068,-0.01983559,37740,OG,Kenny Wiggins,DET,G,-0.4456083459655188,1.4970982919471056,-1.9427066379126248,508
Denzelle Good,2020,-6.643519470000001,1.8505539,-8.49407337,0.02941232279452201,0.0032409,-0.02975716225903251,-0.02194851,42598,OG,Denzelle Good,LV,G,5.1963065502973995,4.546217154035796,0.6500893962616032,942
Kenny Wiggins,2017,-6.675793200000001,0.2611538,-6.936947000000001,0.00933589923380432,4.1585e-4,-0.02997792903383531,-0.01683725,37740,OG,Kenny Wiggins,LAC,G,0.7019906818722847,1.8164120004234803,-1.1144213185511955,1081
Byron Bell,2018,-6.70758546,-1.80495785,-4.90262761,-0.00202012740552453,-0.00494509,-0.03134424246984551,-0.03007747,38207,OG,Byron Bell,GB,G,-1.5258672250554817,2.7122771686737193,-4.238144393729201,647
Royce Newman,2022,-6.74751273,-3.77883213,-2.9686806000000003,-0.05184271513805535,-0.01394403,-0.01492686660575495,-0.01649267,53571,OG,Royce Newman,GB,G,-1.1472634523959573,-0.9490546044124395,-0.19820884798351768,553
Jordan Simmons,2020,-6.80369366,-2.57460934,-4.22908432,0.02126599666099242,-0.00610097,-0.00332934791283598,-0.02125168,45346,OG,Jordan Simmons,SEA,G,2.2849238107566836,1.0968256610190525,1.188098149737631,603
Jamil Demby,2019,-6.82937704,-5.50036732,-1.32900972,-0.05208113231449888,-0.06180188,-0.01052404777957991,-0.02331596,46261,OG,Jamil Demby,LA,G,-8.818137501689703,-4.56162188377456,-4.256515617915143,288
Ted Larsen,2015,-6.83466164,-7.27629764,0.441636,-0.02727122602095731,-0.01522238,-0.00400824758775734,0.00135888,35644,OG,Ted Larsen,ARZ,G,-7.540451310903272,-5.72759556004782,-1.8128557508554524,884
Tyler Catalina,2017,-6.94276671,-5.37654909,-1.56621762,-0.05333050341539584,-0.04443429,-0.02332709072766246,-0.02373057,45104,OG,Tyler Catalina,WAS,T,-5.788288073090082,-1.7503964020447456,-4.037891671045337,314
Dakota Dozier,2017,-7.016662780000001,-3.93716254,-3.0795002400000002,-0.04251208304028686,-0.02938181,-0.01349047427899162,-0.02701316,41366,OG,Dakota Dozier,NYJ,G,1.0999538082289648,0.43170084918212376,0.6682529590468411,385
Aaron Brewer,2021,-7.04041407,-6.33886902,-0.70154505,-0.03974302273218985,-0.02466486,-0.01486553730093873,-0.00281745,53063,OG,Aaron Brewer,TEN,G,-5.326543562125861,-3.8807187516792734,-1.4458248104465876,496
Germain Ifedi,2016,-7.064258719999999,-0.5486001199999999,-6.515658599999999,0.01908083916315267,-9.2047e-4,-0.03009905065580562,-0.01974442,43320,OG,Germain Ifedi,SEA,G,-4.24340250963134,-5.613397917149379,1.369995407518038,992
Isaac Seumalo,2017,-7.08250812,-5.74440402,-1.3381040999999998,-0.03635721892793336,-0.03245426,-0.02528202005153473,-0.0103729,43368,OG,Isaac Seumalo,PHI,T,-2.5313568303390372,-1.3442085610423407,-1.187148269296697,343
Kenny Wiggins,2015,-7.086936870000001,-2.50465147,-4.5822854,-0.0054725345541807,-0.00462967,-0.02968527907979045,-0.0181118,37740,OG,Kenny Wiggins,SD,G,-3.663270940804939,-2.2391325444433434,-1.4241383963615954,966
Alvin Bailey,2016,-7.13974342,-4.77681156,-2.36293186,-0.0527453022102912,-0.01789068,-0.02505686512495154,-0.02229181,40667,OG,Alvin Bailey,CLV,G,-3.926984334121522,-3.5133832536804785,-0.41360108044104327,496
Luke Bowanko,2018,-7.15138158,-5.3584926,-1.79288898,-0.04253255188053943,-0.03457092,-0.0127988264707897,-0.02014482,41434,OG,Luke Bowanko,WAS,G,-6.628559182347341,-6.228901206253681,-0.3996579760936591,295
Denzelle Good,2018,-7.17770054,-4.004651089999999,-3.17304945,-0.01331155958987925,-0.01916101,-0.02948312313705226,-0.03271185,42598,OG,Denzelle Good,IND,G,-0.25242817736651324,0.3868876491555836,-0.639315826522097,320
Billy Turner,2019,-7.207359240000001,-4.63529496,-2.57206428,-0.0122079071397545,-0.00606714,0.0086053379162548,-0.00589923,41296,OG,Billy Turner,GB,G,2.6155464458382514,1.2760177261583607,1.3395287196798908,1182
Lane Taylor,2018,-7.222820069999999,-3.83736627,-3.3854537999999996,0.00835496765664242,-0.00606219,-0.02403214157184706,-0.0135962,40733,OG,Lane Taylor,GB,G,2.2021641956321343,0.053370289582353375,2.148793906049781,881
Andrus Peat,2022,-7.24372437,-3.97351107,-3.2702133,0.00897372957333464,-0.01215141,-0.01974801623262775,-0.01329355,42356,OG,Andrus Peat,NO,G,2.448691760019049,1.9159058118025512,0.532785948216498,581
D.J. Fluker,2016,-7.2453615,-1.03964112,-6.20572038,0.02983529718935872,-0.00169876,-0.02994434080072891,-0.01628798,39957,OG,D.J. Fluker,SD,G,-2.7513234329485687,-0.8978553938038281,-1.8534680391447407,1008
Pat Elflein,2020,-7.325933320000001,-4.79058292,-2.5353504,-0.01171438779548288,-0.02004428,-0.02258473309840016,-0.01408528,44882,OG,Pat Elflein,MIN,G,-1.69515202107414,-1.9915639115388168,0.2964118904646767,404
Michael Jordan,2020,-7.410307100000001,-2.8211963,-4.5891108,-0.00933239727562999,-0.0056537,0.00931164398968625,-0.01978065,47919,OG,Michael Jordan,CIN,G,-0.26154404247791174,-1.368831297149818,1.1072872546719061,717
Gabe Jackson,2019,-7.5516431,-2.429564,-5.1220791,0.00580270591221139,-0.005897,-0.01211101513954572,-0.01736298,41310,OG,Gabe Jackson,OAK,G,-6.649074706841677,0.19321090739583774,-6.842285614237515,694
Michael Jordan,2021,-7.71098662,-3.55267774,-4.15830888,-0.00108813829154417,-0.00809266,0.01310152560094463,-0.01575117,47919,OG,Michael Jordan,CAR,G,-3.814322214076955,-2.665189675948449,-1.149132538128506,774
Patrick Omameh,2018,-7.72693737,-4.63761492,-3.0893224499999996,-0.00821472292618934,-0.01026021,-0.0337140657809441,-0.01360935,40346,OG,Patrick Omameh,NYG,G,-8.499392564864054,-4.532578397456943,-3.9668141674071102,742
Billy Turner,2016,-7.76549274,-6.37837281,-1.38711993,-0.02929871070955211,-0.07331463,-0.02782746351810061,-0.02719843,41296,OG,Billy Turner,MIA,G,-10.56666230078803,-7.84850682684786,-2.7181554739401714,244
Cam Erving,2015,-7.77760982,-4.429146240000001,-3.34846358,-0.02409722322477643,-0.01456956,-0.02239784476308278,-0.02837681,42362,OG,Cam Erving,CLV,G,-12.787130715669518,-7.946284546809715,-4.840846168859803,518
D.J. Fluker,2019,-7.829720679999999,-2.4827864600000003,-5.34693422,0.02983529718935872,-0.00412423,-0.02994434080072891,-0.01399721,39957,OG,D.J. Fluker,SEA,G,-7.08225760103017,-5.826395628295636,-1.255861972734535,1014
Josh Jones,2021,-7.91774748,-4.09799718,-3.8197503,0.02092892629826114,-0.00822891,-0.02624328056152133,-0.01075986,52480,OG,Josh Jones,ARZ,G,-4.9719518201637944,-7.13825501839826,2.166303198234465,879
Kenny Wiggins,2018,-7.946272319999999,-2.68611792,-5.260154399999999,0.00800313042488885,-0.00550434,-0.02968527907979045,-0.01696824,37740,OG,Kenny Wiggins,DET,G,-1.8929086225717935,1.5670694077286689,-3.459978030300462,892
Dennis Daley,2021,-8.04438294,-3.14149344,-4.9028895,-0.03834141892176655,-0.00902728,-0.02486335170087028,-0.02179062,47995,OG,Dennis Daley,CAR,G,-5.475147772285784,-3.733586883884007,-1.741560888401777,622
